,title,category
11715,규스지오뎅탕,규스지오뎅탕
11716,고보스틱,틱
11717,치키카라아게,치키카라아게
11718,텐푸라모리아와세,텐푸라모리아와세
11719,츠쿠네,츠쿠네
11720,호르몬동,호르몬동
11721,서울쭈꾸미,서울쭈꾸미
11722,버드와이즈,버드와이즈
11723,매운오뎅,매운오뎅
11724,낙지양푼이,양푼이
11725,인도양의오렌지햇살,햇살
11726,사요리,사요리
11727,카페바바브런치,바바브런치
11728,바바수제돈까스,바바수제돈까스
11729,바바수제왕돈까스,바바수제왕돈까스
11730,반반냄비인,반반냄비인
11731,고추롤돈까스단품,롤돈까스단품
11732,복탕,복탕
11733,사이돈까스단품,사이돈까스단품
11734,정종대포,정종대포
11735,치폴레쉬림프피자,치폴레쉬림프피자
11736,치킨까르보나라피자,까르보나라피자
11737,아메리카노핫콤보,핫콤보
11738,은행마른안주,은행마른안주
11739,스카치,스카치
11740,기타음료,기타음료
11741,뚝배기콩나물만두국,두국
11742,웰빙식사묵사발,웰빙식사묵사발
11743,꿀귤청,꿀귤청
11744,베이비슈,베이비슈
11745,창스페셜,창스페셜
11746,간바레,간바레
11747,꽃갈비살돈까스정식,꽃갈비살돈까스정식
11748,인회정식,인회정식
11749,기리함박,기리함박
11750,은복복국,은복복국
11751,직화매운닭발,직화매운닭발
11752,퐁쥬,퐁쥬
11753,라볶이탕볶이팝볶이,탕볶이팝볶이
11754,송어회인분,송어회인분
11755,아이스치노샷추가,치노샷추가
11756,십전대보차,십전대보차
11757,고추롤돈까스정식,롤돈까스정식
11758,사이돈까스정식,사이돈까스정식
11759,초코범벅젤라또와플,초코범벅젤라또와플
11760,블루베리젤라또와플,블루베리젤라또와플
11761,크림젤라또와플,크림젤라또와플
11762,세계병맥주,세계병맥주
11763,볶음밥볶아드리면,볶아드리면
11764,초당순두부,초당순두부
11765,에파냐,에파냐
11766,목련,목련
11767,호감,호감
11768,고갈비정식,고갈비정식
11769,꿀인삼차,꿀인삼차
11770,명란버터구이삼합,구이삼합
11771,트로피컬하이볼,트로피컬하이볼
11772,한우양구이,한우양구이
11773,킴,킴
11774,덜미살,덜미살
11775,안심탕슉,안심탕슉
11776,매운안심탕슉,매운안심탕슉
11777,기본코스,기본코스
11778,주방장추천코스,주방장추천코스
11779,참다랑어코스,참다랑어코스
11780,대동강,대동강
11781,창비어,창비어
11782,안동일품,안동일품
11783,통오징어짬뽕탕,통오징어짬뽕탕
11784,기네스드레프트생맥주,기네스드레프트생맥주
11785,떡돈까스,떡돈까스
11786,쫄돈까스,쫄돈까스
11787,돈까스추가,돈까스추가
11788,묵은지뼈찜,묵은지뼈찜
11789,바다애미,바다애미
11790,바다애선,바다애선
11791,노주탄,노주탄
11792,라쯔지딩,라쯔지딩
11793,번데기튀김,번데기튀김
11794,깐꿔막창,깐꿔막창
11795,경장육슬,경장육슬
11796,어향육슬,어향육슬
11797,쯔란신관,쯔란신관
11798,공보지딩,공보지딩
11799,소양무침,소양무침
11800,러후채무침,러후채무침
11801,매화탕,매화탕
11802,고리춘,고리춘
11803,문등학,문등학
11804,바다애진,바다애진
11805,해삼완자,해삼완자
11806,수제완자,수제완자
11807,중화면,중화면
11808,인코스요리,인코스요리
11809,모듬조개전복,조개전복
11810,느타리버섯,느타리버섯
11811,돈까스안주,돈까스안주
11812,둥글레차,둥글레차
11813,생과일주스아로이나,아로이나
11814,바다애,바다애
11815,실장추천스페셜,실장추천스페셜
11816,새우투움바함박,투움바함박
11817,생돈가츠,생돈가츠
11818,싸만코젤라또와플,싸만코젤라또와플
11819,치킨과함께주문시,과함께주문시
11820,돈삼겹구이샤브,돈삼겹구이샤브
11821,로스구이샤브,로스구이샤브
11822,정원초과,정원초과
11823,도우선택,도우선택
11824,교촌반반콤보,교촌반반콤보
11825,사이드변경,사이드변경
11826,교촌반반윙,교촌반반윙
11827,교촌반반순살,교촌반반순살
11828,크림와플,크림와플
11829,스노우와플,스노우와플
11830,애플시나몬와플,애플시나몬와플
11831,오레오누텔라와플,오레오누텔라와플
11832,바나나누텔라와플,바나나누텔라와플
11833,딸기누텔라와플,딸기누텔라와플
11834,바나나와플,바나나와플
11835,교촌레허반반순살,교촌레허반반순살
11836,베리베리와플,베리베리와플
11837,곡와플,곡와플
11838,팥스노우와플,팥스노우와플
11839,딸기케이크와플,딸기케이크와플
11840,밀크카라멜와플,밀크카라멜와플
11841,호두고구마와플,고구마와플
11842,티라미수와플,티라미수와플
11843,딸기듬뿍와플,딸기듬뿍와플
11844,교촌콤보,교촌콤보
11845,우삼겹구이샤브,구이샤브
11846,월남쌈스페셜샤브,스페셜샤브
11847,월남쌈명품한우샤브,명품한우샤브
11848,모나코,모나코
11849,매운돈가츠,매운돈가츠
11850,비빔돈가츠,비빔돈가츠
11851,스고이,스고이
11852,황제생갈비살,황제생갈비살
11853,진꽃살,진꽃살
11854,국내산생갈매기살,국내산생갈매기살
11855,국내산생가브리살,국내산생가브리살
11856,나물밥정식,나물밥정식
11857,양념꽃게,꽃게
11858,푸아그라테린,푸아그라테린
11859,빠나쉐,빠나쉐
11860,포크립,포크립
11861,플렛베이지,플렛베이지
11862,교촌후라이드,교촌후라이드
11863,보타르가,보타르가
11864,풍기,풍기
11865,오일라구,오일라구
11866,교촌소이살살,교촌소이살살
11867,볼로네제,볼로네제
11868,볼로네제파파르델레계란면추가시,면추가시
11869,샤브고기,샤브고기
11870,차슈동,차슈동
11871,차부동,차부동
11872,차슈야끼,차슈야끼
11873,반찬고기고기,반찬고기고기
11874,우삼겹부대두루치기,부대두루치기
11875,로즈포우총,포우총
11876,복사시미정식,복사시미정식
11877,파채순살,파채순살
11878,컬투,컬투
11879,찬우,찬우
11880,태균,태균
11881,모둠구이포,모둠구이포
11882,프리미어,프리미어
11883,한우회,한우회
11884,회추가시,회추가시
11885,민트조커블라스트,조커블라스트
11886,활복국정식,활복국정식
11887,레디팩,레디팩
11888,오렌지썸머,썸머
11889,그린데이즈,데이즈
11890,망고코코넛,망고코코넛
11891,까치복국정식,까치복국정식
11892,블루밍루즈티,루즈티
11893,빅토리아실론티,빅토리아실론티
11894,수제레몬청차,레몬청차
11895,네네볶이,네네볶이
11896,네네츄,네네츄
11897,네네볼,네네볼
11898,네네칩,네네칩
11899,네네땅,네네땅
11900,밀복국정식,밀복국정식
11901,치즈방앗간,치즈방앗간
11902,마후라매후라선택,마후라매후라선택
11903,화끈화닭,화끈화닭
11904,백찐빵,백찐빵
11905,갈비닭,갈비닭
11906,활복통마리튀김,활복통마리튀김
11907,문낙전대,문낙전대
11908,스페셜해천탕,스페셜해천탕
11909,해천탕,해천탕
11910,각종사리,각종사리
11911,커플해천탕,커플해천탕
11912,조계조개찜,조계조개찜
11913,복사시미,복사시미
11914,쑥쌀찐빵개,쑥쌀찐빵개
11915,백련초쌀찐빵개,백련초쌀찐빵개
11916,크리스피순살,크리스피순살
11917,칵테일소주,칵테일소주
11918,칵테일소주피쳐,칵테일소주피쳐
11919,알떡추가,알떡추가
11920,회보쌈,회보쌈
11921,싱싱생굴,싱싱생굴
11922,주벅밥,주벅밥
11923,모둠피쉬볼,모둠피쉬볼
11924,모둠샤브야채,모둠샤브야채
11925,복막회,복막회
11926,별미오뎅추가,별미오뎅추가
11927,계절사시미추가,계절사시미추가
11928,베이컨드러가스무스,드러가스무스
11929,사랑과정성,사랑과정성
11930,토속한정식뷔페,토속한정식뷔페
11931,산지별,산지별
11932,수제동그랑땡,수제동그랑땡
11933,매운양푼등갈비,매운양푼등갈비
11934,간장양푼등갈비,양푼등갈비
11935,오니고로시,오니고로시
11936,호쿠도쿠죠겐슈,호쿠도쿠죠겐슈
11937,오카네,오카네
11938,왕사케,왕사케
11939,야마모토야마쵸조,야마모토야마쵸조
11940,오쭈닭,오쭈닭
11941,오꼬닭,오꼬닭
11942,오뎅리필,오뎅리필
11943,알고니추가,알고니추가
11944,매운통닭발,매운통닭발
11945,꼬막탕,꼬막탕
11946,소주처음처럼,소주처음처럼
11947,맥주피츠,맥주피츠
11948,맥주하이트,맥주하이트
11949,음료수콜라,음료수콜라
11950,음료수사이다,음료수사이다
11951,초가든,초가든
11952,밀복국,밀복국
11953,롤롤롤리팝,롤롤롤리팝
11954,소보로빵,소보로빵
11955,완두앙금빵,완두앙금빵
11956,카페모카빵,카페모카빵
11957,호두단팥빵,호두단팥빵
11958,올때메로나빵,올때메로나빵
11959,빵속에메로나,빵속에메로나
11960,조니워커하이볼샷추가,조니워커하이볼샷추가
11961,조니워커하이볼,조니워커하이볼
11962,칭따오퓨어드래프트,칭따오퓨어드래프트
11963,순살강정콜라,순살강정콜라
11964,꼬리찜소,꼬리찜소
11965,꼬리찜중,꼬리찜중
11966,꼬리찜대,꼬리찜대
11967,세마리,세마리
11968,복국정식,복국정식
11969,겨자,겨자
11970,양곱탕,양곱탕
11971,전병줄,전병줄
11972,뼈한마리,뼈한마리
11973,순살한마리,순살한마리
11974,순살후라이드콜라,순살후라이드콜라
11975,뼈있는후라이드콜라,뼈있는후라이드콜라
11976,투다리모둠오뎅,모둠오뎅
11977,콜라추가,콜라추가
11978,새우볼튀김꼬치,볼튀김꼬치
11979,모래집꼬치,모래집꼬치
11980,닭껍칠꼬치,닭껍칠꼬치
11981,매운닭껍질꼬치,매운닭껍질꼬치
11982,민치꼬치,민치꼬치
11983,깻잎말이꼬치,말이꼬치
11984,매운닭발꼬치,매운닭발꼬치
11985,매운닭살꼬치,매운닭살꼬치
11986,수교자,수교자
11987,야끼교자,야끼교자
11988,복분자찐빵,복분자찐빵
11989,매장이용,매장이용
11990,우삼겹부대두루치기인분추가,부대두루치기인분추가
11991,짱감자피자,짱감자피자
11992,내장국,내장국
11993,족발매장판매,매장판매
11994,와카다케오니준마이겐슈,겐슈
11995,초계냉모밀,초계냉모밀
11996,케이준쉬림프골드피자,케이준쉬림프골드피자
11997,슈퍼슈프림피자,슈퍼슈프림피자
11998,쿠보다센쥬,쿠보다센쥬
11999,핫바베큐피자,핫바베큐피자
12000,로얄포테이토피자,로얄포테이토피자
12001,아무거나,아무거나
12002,곤드레더덕산채백반,곤드레더덕산채백반
12003,더덕황태산채백반,더덕황태산채백반
12004,더덕산채백반,더덕산채백반
12005,토종닭탕,토종닭탕
12006,산나물도토리전,산나물도토리전
12007,치악산쌀생막걸리,치악산쌀생막걸리
12008,쿤보타안쥬,쿤보타안쥬
12009,에에드,에에드
12010,건강생칡즙,건강생칡즙
12011,돼지왕구이,돼지왕구이
12012,피라미튀김,피라미튀김
12013,국순당생막걸리,국순당생막걸리
12014,먹을꺼리정식,먹을꺼리정식
12015,도토리무침,도토리무침
12016,송이주,송이주
12017,치왕,치왕
12018,쉬림프골드피자,쉬림프골드피자
12019,활복튀김,활복튀김
12020,갈비앤치킨피자,갈비앤치킨피자
12021,냉동삼겹,냉동삼겹
12022,모둠편육,모둠편육
12023,닭내장추가,닭내장추가
12024,우동왕사리,왕사리
12025,대나무주,대나무주
12026,맑은강원,강원
12027,제육면,제육면
12028,불오리,불오리
12029,닭훈제,닭훈제
12030,칠면조훈제,칠면조훈제
12031,치즈떡추가시,떡추가시
12032,계란후라이추가시,후라이추가시
12033,시사모,시사모
12034,노가치,노가치
12035,복준자,복준자
12036,간장꽃게장정식특,정식특
12037,쇼치쿠바이타쿠죠,쇼치쿠바이타쿠죠
12038,전복영양솥밥,전복영양솥밥
12039,전복장정식,전복장정식
12040,전복구이정식,전복구이정식
12041,크런치골드피자,크런치골드피자
12042,퍼펙트골드피자,퍼펙트골드피자
12043,시즈쿠긴죠,시즈쿠긴죠
12044,모자이크피자,모자이크피자
12045,새우세보래피자,새우세보래피자
12046,오가피주,오가피주
12047,꽃게찌개,꽃게찌개
12048,유황오리매운맛주물럭,유황오리매운맛주물럭
12049,유황오리로스,유황오리로스
12050,콩물통,콩물통
12051,돈개장,돈개장
12052,제육복음,제육복음
12053,사케리또,사케리또
12054,캐오마일,캐오마일
12055,도가니접시,도가니접시
12056,오리한마리,오리한마리
12057,연탄삼겹구이,연탄삼겹구이
12058,연탄불소갈비살,연탄불소갈비살
12059,잡고기조림,잡고기조림
12060,이테리돈까스,이테리돈까스
12061,비지장찌개,비지장찌개
12062,수암명태식해,수암명태식해
12063,한우알삼창,한우알삼창
12064,복껍질무침,복껍질무침
12065,한우양대창,한우양대창
12066,한우곱대창,한우곱대창
12067,갈만탕,갈만탕
12068,만갈탕,만갈탕
12069,한방닭능이백숙,닭능이백숙
12070,방문포장시,방문포장시
12071,소주배달시,소주배달시
12072,퀵비,퀵비
12073,치약산막걸리,치약산막걸리
12074,스끼다시추가,스끼다시추가
12075,모든곱배기양많이,모든곱배기양많이
12076,보쌈정식백반,보쌈정식백반
12077,생오리무한리필,생오리무한리필
12078,얼음막걸리,얼음막걸리
12079,오골계백숙,오골계백숙
12080,둥지백반,둥지백반
12081,훈제칠면조,훈제칠면조
12082,석굴,석굴
12083,활복지리냄비,활복지리냄비
12084,미꾸리튀김,미꾸리튀김
12085,활복국,활복국
12086,도로묵찌개,도로묵찌개
12087,구들장도시락,구들장도시락
12088,생굴초무침,생굴초무침
12089,꼬막안주,꼬막안주
12090,생소막창,생소막창
12091,한우등심오리코스요리,한우등심오리코스요리
12092,생돼지막창,생돼지막창
12093,생갈매기,생갈매기
12094,메밀무침,메밀무침
12095,햄쏘세지,햄쏘세지
12096,특쏘세지,특쏘세지
12097,펩시콜라,펩시콜라
12098,캔맥주,캔맥주
12099,술국중,술국중
12100,술국대,술국대
12101,찌개류,찌개류
12102,깐풍굴,깐풍굴
12103,쫄고달연유팥절미,팥절미
12104,까까웨뜨,까까웨뜨
12105,리얼초코소라빵,리얼초코소라빵
12106,염통,염통
12107,허니볼,허니볼
12108,블루베리요거트스무디,블루베리요거트스무디
12109,순살파블로,순살파블로
12110,블랙치보샤,치보샤
12111,특수부위가브리살,특수부위가브리살
12112,스페셜회식메뉴,스페셜회식메뉴
12113,돼지갈매기살,돼지갈매기살
12114,민찌,민찌
12115,계란탕추가,탕추가
12116,두툼한돈까스안주,두툼한돈까스안주
12117,뒷고기모둠,뒷고기모둠
12118,세블락,세블락
12119,다담,다담
12120,태화루쌀동동주,태화루쌀동동주
